reference_date,target_end_date,horizon,location,target,output_type,output_type_id,value
2026-03-28,2026-04-11,2,sk,pct wk flu lab det,quantile,0.975,18.4
2026-03-28,2026-04-18,3,sk,pct wk flu lab det,quantile,0.025,1.6
2026-03-28,2026-04-18,3,sk,pct wk flu lab det,quantile,0.1,3.9
2026-03-28,2026-04-18,3,sk,pct wk flu lab det,quantile,0.25,6.2
2026-03-28,2026-04-18,3,sk,pct wk flu lab det,quantile,0.5,8.8
2026-03-28,2026-04-18,3,sk,pct wk flu lab det,quantile,0.75,12.3
2026-03-28,2026-04-18,3,sk,pct wk flu lab det,quantile,0.9,15.3
2026-03-28,2026-04-18,3,sk,pct wk flu lab det,quantile,0.975,19.2
2026-03-28,2026-03-21,-1,pe,pct wk flu lab det,quantile,0.025,3.7
2026-03-28,2026-03-21,-1,pe,pct wk flu lab det,quantile,0.1,7.5
2026-03-28,2026-03-21,-1,pe,pct wk flu lab det,quantile,0.25,11.6
2026-03-28,2026-03-21,-1,pe,pct wk flu lab det,quantile,0.5,16.2
2026-03-28,2026-03-21,-1,pe,pct wk flu lab det,quantile,0.75,20.4
2026-03-28,2026-03-21,-1,pe,pct wk flu lab det,quantile,0.9,24.7
2026-03-28,2026-03-21,-1,pe,pct wk flu lab det,quantile,0.975,28.6
2026-03-28,2026-03-28,0,pe,pct wk flu lab det,quantile,0.025,5.2
2026-03-28,2026-03-28,0,pe,pct wk flu lab det,quantile,0.1,8.5
2026-03-28,2026-03-28,0,pe,pct wk flu lab det,quantile,0.25,11.8
2026-03-28,2026-03-28,0,pe,pct wk flu lab det,quantile,0.5,14.9
2026-03-28,2026-03-28,0,pe,pct wk flu lab det,quantile,0.75,18.7
2026-03-28,2026-03-28,0,pe,pct wk flu lab det,quantile,0.9,22.3
2026-03-28,2026-03-28,0,pe,pct wk flu lab det,quantile,0.975,26.1
2026-03-28,2026-04-04,1,pe,pct wk flu lab det,quantile,0.025,5.5
2026-03-28,2026-04-04,1,pe,pct wk flu lab det,quantile,0.1,8.5
2026-03-28,2026-04-04,1,pe,pct wk flu lab det,quantile,0.25,11.2
2026-03-28,2026-04-04,1,pe,pct wk flu lab det,quantile,0.5,14.6
2026-03-28,2026-04-04,1,pe,pct wk flu lab det,quantile,0.75,18.5
2026-03-28,2026-04-04,1,pe,pct wk flu lab det,quantile,0.9,22.3
2026-03-28,2026-04-04,1,pe,pct wk flu lab det,quantile,0.975,26.5
2026-03-28,2026-04-11,2,pe,pct wk flu lab det,quantile,0.025,5.3
2026-03-28,2026-04-11,2,pe,pct wk flu lab det,quantile,0.1,9.1
2026-03-28,2026-04-11,2,pe,pct wk flu lab det,quantile,0.25,12
2026-03-28,2026-04-11,2,pe,pct wk flu lab det,quantile,0.5,15.7
2026-03-28,2026-04-11,2,pe,pct wk flu lab det,quantile,0.75,19.7
2026-03-28,2026-04-11,2,pe,pct wk flu lab det,quantile,0.9,24.2
2026-03-28,2026-04-11,2,pe,pct wk flu lab det,quantile,0.975,29.1
2026-03-28,2026-04-18,3,pe,pct wk flu lab det,quantile,0.025,5.2
2026-03-28,2026-04-18,3,pe,pct wk flu lab det,quantile,0.1,8.6
2026-03-28,2026-04-18,3,pe,pct wk flu lab det,quantile,0.25,11.8
2026-03-28,2026-04-18,3,pe,pct wk flu lab det,quantile,0.5,15.9
2026-03-28,2026-04-18,3,pe,pct wk flu lab det,quantile,0.75,20.6
2026-03-28,2026-04-18,3,pe,pct wk flu lab det,quantile,0.9,25.5
2026-03-28,2026-04-18,3,pe,pct wk flu lab det,quantile,0.975,32.5
2026-03-28,2026-03-21,-1,prairies,pct wk flu lab det,quantile,0.025,0
2026-03-28,2026-03-21,-1,prairies,pct wk flu lab det,quantile,0.1,2
2026-03-28,2026-03-21,-1,prairies,pct wk flu lab det,quantile,0.25,5.1
2026-03-28,2026-03-21,-1,prairies,pct wk flu lab det,quantile,0.5,8.1
2026-03-28,2026-03-21,-1,prairies,pct wk flu lab det,quantile,0.75,11.2
2026-03-28,2026-03-21,-1,prairies,pct wk flu lab det,quantile,0.9,13.9
2026-03-28,2026-03-21,-1,prairies,pct wk flu lab det,quantile,0.975,16.4
2026-03-28,2026-03-28,0,prairies,pct wk flu lab det,quantile,0.025,0
2026-03-28,2026-03-28,0,prairies,pct wk flu lab det,quantile,0.1,2
2026-03-28,2026-03-28,0,prairies,pct wk flu lab det,quantile,0.25,4.2
2026-03-28,2026-03-28,0,prairies,pct wk flu lab det,quantile,0.5,6.2
2026-03-28,2026-03-28,0,prairies,pct wk flu lab det,quantile,0.75,8.6
2026-03-28,2026-03-28,0,prairies,pct wk flu lab det,quantile,0.9,10.8
2026-03-28,2026-03-28,0,prairies,pct wk flu lab det,quantile,0.975,13.1
2026-03-28,2026-04-04,1,prairies,pct wk flu lab det,quantile,0.025,0
2026-03-28,2026-04-04,1,prairies,pct wk flu lab det,quantile,0.1,1.8
2026-03-28,2026-04-04,1,prairies,pct wk flu lab det,quantile,0.25,3.8
2026-03-28,2026-04-04,1,prairies,pct wk flu lab det,quantile,0.5,6.2
2026-03-28,2026-04-04,1,prairies,pct wk flu lab det,quantile,0.75,8.7
2026-03-28,2026-04-04,1,prairies,pct wk flu lab det,quantile,0.9,10.8
2026-03-28,2026-04-04,1,prairies,pct wk flu lab det,quantile,0.975,13.6
2026-03-28,2026-04-11,2,prairies,pct wk flu lab det,quantile,0.025,0.5
2026-03-28,2026-04-11,2,prairies,pct wk flu lab det,quantile,0.1,2.6
2026-03-28,2026-04-11,2,prairies,pct wk flu lab det,quantile,0.25,4.3
2026-03-28,2026-04-11,2,prairies,pct wk flu lab det,quantile,0.5,6.5
2026-03-28,2026-04-11,2,prairies,pct wk flu lab det,quantile,0.75,9
2026-03-28,2026-04-11,2,prairies,pct wk flu lab det,quantile,0.9,11.4
2026-03-28,2026-04-11,2,prairies,pct wk flu lab det,quantile,0.975,14.5
2026-03-28,2026-04-18,3,prairies,pct wk flu lab det,quantile,0.025,0.6
2026-03-28,2026-04-18,3,prairies,pct wk flu lab det,quantile,0.1,2.6
2026-03-28,2026-04-18,3,prairies,pct wk flu lab det,quantile,0.25,4.7
2026-03-28,2026-04-18,3,prairies,pct wk flu lab det,quantile,0.5,7
2026-03-28,2026-04-18,3,prairies,pct wk flu lab det,quantile,0.75,9.7
2026-03-28,2026-04-18,3,prairies,pct wk flu lab det,quantile,0.9,12.3
2026-03-28,2026-04-18,3,prairies,pct wk flu lab det,quantile,0.975,15.7
2026-03-28,2026-03-21,-1,bc,pct wk flu lab det,quantile,0.025,1.6
2026-03-28,2026-03-21,-1,bc,pct wk flu lab det,quantile,0.1,3.6
2026-03-28,2026-03-21,-1,bc,pct wk flu lab det,quantile,0.25,5.4
2026-03-28,2026-03-21,-1,bc,pct wk flu lab det,quantile,0.5,7.6
2026-03-28,2026-03-21,-1,bc,pct wk flu lab det,quantile,0.75,9.6
2026-03-28,2026-03-21,-1,bc,pct wk flu lab det,quantile,0.9,11.5
2026-03-28,2026-03-21,-1,bc,pct wk flu lab det,quantile,0.975,13.5
2026-03-28,2026-03-28,0,bc,pct wk flu lab det,quantile,0.025,3.3
2026-03-28,2026-03-28,0,bc,pct wk flu lab det,quantile,0.1,4.9
2026-03-28,2026-03-28,0,bc,pct wk flu lab det,quantile,0.25,6.2
2026-03-28,2026-03-28,0,bc,pct wk flu lab det,quantile,0.5,7.7
2026-03-28,2026-03-28,0,bc,pct wk flu lab det,quantile,0.75,9.4
2026-03-28,2026-03-28,0,bc,pct wk flu lab det,quantile,0.9,11
2026-03-28,2026-03-28,0,bc,pct wk flu lab det,quantile,0.975,12.6
2026-03-28,2026-04-04,1,bc,pct wk flu lab det,quantile,0.025,3.5
2026-03-28,2026-04-04,1,bc,pct wk flu lab det,quantile,0.1,4.9
2026-03-28,2026-04-04,1,bc,pct wk flu lab det,quantile,0.25,6.4
2026-03-28,2026-04-04,1,bc,pct wk flu lab det,quantile,0.5,7.9
2026-03-28,2026-04-04,1,bc,pct wk flu lab det,quantile,0.75,9.5
2026-03-28,2026-04-04,1,bc,pct wk flu lab det,quantile,0.9,11.2
2026-03-28,2026-04-04,1,bc,pct wk flu lab det,quantile,0.975,13.3
2026-03-28,2026-04-11,2,bc,pct wk flu lab det,quantile,0.025,3.2
2026-03-28,2026-04-11,2,bc,pct wk flu lab det,quantile,0.1,4.6
2026-03-28,2026-04-11,2,bc,pct wk flu lab det,quantile,0.25,5.9
2026-03-28,2026-04-11,2,bc,pct wk flu lab det,quantile,0.5,7.7
2026-03-28,2026-04-11,2,bc,pct wk flu lab det,quantile,0.75,9.5
2026-03-28,2026-04-11,2,bc,pct wk flu lab det,quantile,0.9,11.3
2026-03-28,2026-04-11,2,bc,pct wk flu lab det,quantile,0.975,13.9
2026-03-28,2026-04-18,3,bc,pct wk flu lab det,quantile,0.025,3.3
2026-03-28,2026-04-18,3,bc,pct wk flu lab det,quantile,0.1,4.5
2026-03-28,2026-04-18,3,bc,pct wk flu lab det,quantile,0.25,6
2026-03-28,2026-04-18,3,bc,pct wk flu lab det,quantile,0.5,7.7
2026-03-28,2026-04-18,3,bc,pct wk flu lab det,quantile,0.75,9.8
2026-03-28,2026-04-18,3,bc,pct wk flu lab det,quantile,0.9,12.2
2026-03-28,2026-04-18,3,bc,pct wk flu lab det,quantile,0.975,15.1
2026-03-28,2026-03-21,-1,yt,pct wk flu lab det,quantile,0.025,23.1
2026-03-28,2026-03-21,-1,yt,pct wk flu lab det,quantile,0.1,28.7
2026-03-28,2026-03-21,-1,yt,pct wk flu lab det,quantile,0.25,34.5
2026-03-28,2026-03-21,-1,yt,pct wk flu lab det,quantile,0.5,40.2
2026-03-28,2026-03-21,-1,yt,pct wk flu lab det,quantile,0.75,46
2026-03-28,2026-03-21,-1,yt,pct wk flu lab det,quantile,0.9,52.2
2026-03-28,2026-03-21,-1,yt,pct wk flu lab det,quantile,0.975,57.3
2026-03-28,2026-03-28,0,yt,pct wk flu lab det,quantile,0.025,8.8
2026-03-28,2026-03-28,0,yt,pct wk flu lab det,quantile,0.1,15.8
2026-03-28,2026-03-28,0,yt,pct wk flu lab det,quantile,0.25,21.8
2026-03-28,2026-03-28,0,yt,pct wk flu lab det,quantile,0.5,28.8
2026-03-28,2026-03-28,0,yt,pct wk flu lab det,quantile,0.75,35.4
2026-03-28,2026-03-28,0,yt,pct wk flu lab det,quantile,0.9,42.8
2026-03-28,2026-03-28,0,yt,pct wk flu lab det,quantile,0.975,52.2
2026-03-28,2026-04-04,1,yt,pct wk flu lab det,quantile,0.025,3.8
2026-03-28,2026-04-04,1,yt,pct wk flu lab det,quantile,0.1,12.8
2026-03-28,2026-04-04,1,yt,pct wk flu lab det,quantile,0.25,19.7
2026-03-28,2026-04-04,1,yt,pct wk flu lab det,quantile,0.5,27.8
2026-03-28,2026-04-04,1,yt,pct wk flu lab det,quantile,0.75,36.7
2026-03-28,2026-04-04,1,yt,pct wk flu lab det,quantile,0.9,45.1
2026-03-28,2026-04-04,1,yt,pct wk flu lab det,quantile,0.975,55.9
2026-03-28,2026-04-11,2,yt,pct wk flu lab det,quantile,0.025,11.6
2026-03-28,2026-04-11,2,yt,pct wk flu lab det,quantile,0.1,18.5
2026-03-28,2026-04-11,2,yt,pct wk flu lab det,quantile,0.25,24.1
2026-03-28,2026-04-11,2,yt,pct wk flu lab det,quantile,0.5,30.9
2026-03-28,2026-04-11,2,yt,pct wk flu lab det,quantile,0.75,39.4
2026-03-28,2026-04-11,2,yt,pct wk flu lab det,quantile,0.9,48.2
2026-03-28,2026-04-11,2,yt,pct wk flu lab det,quantile,0.975,62.8
2026-03-28,2026-04-18,3,yt,pct wk flu lab det,quantile,0.025,15.1
2026-03-28,2026-04-18,3,yt,pct wk flu lab det,quantile,0.1,20
2026-03-28,2026-04-18,3,yt,pct wk flu lab det,quantile,0.25,25.5
2026-03-28,2026-04-18,3,yt,pct wk flu lab det,quantile,0.5,33.4
2026-03-28,2026-04-18,3,yt,pct wk flu lab det,quantile,0.75,42.6
2026-03-28,2026-04-18,3,yt,pct wk flu lab det,quantile,0.9,53.4
2026-03-28,2026-04-18,3,yt,pct wk flu lab det,quantile,0.975,68.8
2026-03-28,2026-03-21,-1,territories,pct wk flu lab det,quantile,0.025,0.2
2026-03-28,2026-03-21,-1,territories,pct wk flu lab det,quantile,0.1,8.1
2026-03-28,2026-03-21,-1,territories,pct wk flu lab det,quantile,0.25,14.8
2026-03-28,2026-03-21,-1,territories,pct wk flu lab det,quantile,0.5,21.7
2026-03-28,2026-03-21,-1,territories,pct wk flu lab det,quantile,0.75,28.4
2026-03-28,2026-03-21,-1,territories,pct wk flu lab det,quantile,0.9,34.4
2026-03-28,2026-03-21,-1,territories,pct wk flu lab det,quantile,0.975,41.2
2026-03-28,2026-03-28,0,territories,pct wk flu lab det,quantile,0.025,0
2026-03-28,2026-03-28,0,territories,pct wk flu lab det,quantile,0.1,4.9
2026-03-28,2026-03-28,0,territories,pct wk flu lab det,quantile,0.25,9.9
2026-03-28,2026-03-28,0,territories,pct wk flu lab det,quantile,0.5,15.6
2026-03-28,2026-03-28,0,territories,pct wk flu lab det,quantile,0.75,21.6
2026-03-28,2026-03-28,0,territories,pct wk flu lab det,quantile,0.9,27.2
2026-03-28,2026-03-28,0,territories,pct wk flu lab det,quantile,0.975,34.6
2026-03-28,2026-04-04,1,territories,pct wk flu lab det,quantile,0.025,0
2026-03-28,2026-04-04,1,territories,pct wk flu lab det,quantile,0.1,1.7
2026-03-28,2026-04-04,1,territories,pct wk flu lab det,quantile,0.25,7.6
2026-03-28,2026-04-04,1,territories,pct wk flu lab det,quantile,0.5,13.5
2026-03-28,2026-04-04,1,territories,pct wk flu lab det,quantile,0.75,20.3
2026-03-28,2026-04-04,1,territories,pct wk flu lab det,quantile,0.9,27.4
2026-03-28,2026-04-04,1,territories,pct wk flu lab det,quantile,0.975,35.9
2026-03-28,2026-04-11,2,territories,pct wk flu lab det,quantile,0.025,0.8
2026-03-28,2026-04-11,2,territories,pct wk flu lab det,quantile,0.1,5.8
2026-03-28,2026-04-11,2,territories,pct wk flu lab det,quantile,0.25,10.5
2026-03-28,2026-04-11,2,territories,pct wk flu lab det,quantile,0.5,16.2
2026-03-28,2026-04-11,2,territories,pct wk flu lab det,quantile,0.75,22.9
2026-03-28,2026-04-11,2,territories,pct wk flu lab det,quantile,0.9,29.7
2026-03-28,2026-04-11,2,territories,pct wk flu lab det,quantile,0.975,39.9
2026-03-28,2026-04-18,3,territories,pct wk flu lab det,quantile,0.025,0.5
2026-03-28,2026-04-18,3,territories,pct wk flu lab det,quantile,0.1,6.6
2026-03-28,2026-04-18,3,territories,pct wk flu lab det,quantile,0.25,10.9
2026-03-28,2026-04-18,3,territories,pct wk flu lab det,quantile,0.5,16.8
2026-03-28,2026-04-18,3,territories,pct wk flu lab det,quantile,0.75,23.6
2026-03-28,2026-04-18,3,territories,pct wk flu lab det,quantile,0.9,31.6
2026-03-28,2026-04-18,3,territories,pct wk flu lab det,quantile,0.975,44.9
2026-03-28,2026-03-21,-1,ca,pct wk flu lab det,quantile,0.025,0
2026-03-28,2026-03-21,-1,ca,pct wk flu lab det,quantile,0.1,0
2026-03-28,2026-03-21,-1,ca,pct wk flu lab det,quantile,0.25,2.5
2026-03-28,2026-03-21,-1,ca,pct wk flu lab det,quantile,0.5,5.8
2026-03-28,2026-03-21,-1,ca,pct wk flu lab det,quantile,0.75,9
2026-03-28,2026-03-21,-1,ca,pct wk flu lab det,quantile,0.9,11.5
2026-03-28,2026-03-21,-1,ca,pct wk flu lab det,quantile,0.975,14.6
2026-03-28,2026-03-28,0,ca,pct wk flu lab det,quantile,0.025,0
2026-03-28,2026-03-28,0,ca,pct wk flu lab det,quantile,0.1,1.6
2026-03-28,2026-03-28,0,ca,pct wk flu lab det,quantile,0.25,3.4
2026-03-28,2026-03-28,0,ca,pct wk flu lab det,quantile,0.5,5.6
2026-03-28,2026-03-28,0,ca,pct wk flu lab det,quantile,0.75,7.7
2026-03-28,2026-03-28,0,ca,pct wk flu lab det,quantile,0.9,9.7
2026-03-28,2026-03-28,0,ca,pct wk flu lab det,quantile,0.975,12.3
2026-03-28,2026-04-04,1,ca,pct wk flu lab det,quantile,0.025,0
2026-03-28,2026-04-04,1,ca,pct wk flu lab det,quantile,0.1,2
2026-03-28,2026-04-04,1,ca,pct wk flu lab det,quantile,0.25,3.7
2026-03-28,2026-04-04,1,ca,pct wk flu lab det,quantile,0.5,5.7
2026-03-28,2026-04-04,1,ca,pct wk flu lab det,quantile,0.75,7.9
2026-03-28,2026-04-04,1,ca,pct wk flu lab det,quantile,0.9,10.2
2026-03-28,2026-04-04,1,ca,pct wk flu lab det,quantile,0.975,12.5
2026-03-28,2026-04-11,2,ca,pct wk flu lab det,quantile,0.025,0
2026-03-28,2026-04-11,2,ca,pct wk flu lab det,quantile,0.1,1.8
2026-03-28,2026-04-11,2,ca,pct wk flu lab det,quantile,0.25,3.6
2026-03-28,2026-04-11,2,ca,pct wk flu lab det,quantile,0.5,5.9
2026-03-28,2026-04-11,2,ca,pct wk flu lab det,quantile,0.75,8
2026-03-28,2026-04-11,2,ca,pct wk flu lab det,quantile,0.9,10.5
2026-03-28,2026-04-11,2,ca,pct wk flu lab det,quantile,0.975,13.3
2026-03-28,2026-04-18,3,ca,pct wk flu lab det,quantile,0.025,0
2026-03-28,2026-04-18,3,ca,pct wk flu lab det,quantile,0.1,1.7
2026-03-28,2026-04-18,3,ca,pct wk flu lab det,quantile,0.25,3.6
2026-03-28,2026-04-18,3,ca,pct wk flu lab det,quantile,0.5,6
2026-03-28,2026-04-18,3,ca,pct wk flu lab det,quantile,0.75,8.3
2026-03-28,2026-04-18,3,ca,pct wk flu lab det,quantile,0.9,11
2026-03-28,2026-04-18,3,ca,pct wk flu lab det,quantile,0.975,14.5
2026-03-28,2026-03-21,-1,nl,pct wk flu lab det,quantile,0.025,0
2026-03-28,2026-03-21,-1,nl,pct wk flu lab det,quantile,0.1,0
2026-03-28,2026-03-21,-1,nl,pct wk flu lab det,quantile,0.25,2.1
2026-03-28,2026-03-21,-1,nl,pct wk flu lab det,quantile,0.5,5.6
2026-03-28,2026-03-21,-1,nl,pct wk flu lab det,quantile,0.75,8.8
2026-03-28,2026-03-21,-1,nl,pct wk flu lab det,quantile,0.9,11.8
2026-03-28,2026-03-21,-1,nl,pct wk flu lab det,quantile,0.975,14.7
2026-03-28,2026-03-28,0,nl,pct wk flu lab det,quantile,0.025,0
2026-03-28,2026-03-28,0,nl,pct wk flu lab det,quantile,0.1,1.5
2026-03-28,2026-03-28,0,nl,pct wk flu lab det,quantile,0.25,3.9
2026-03-28,2026-03-28,0,nl,pct wk flu lab det,quantile,0.5,6.4
2026-03-28,2026-03-28,0,nl,pct wk flu lab det,quantile,0.75,8.6
2026-03-28,2026-03-28,0,nl,pct wk flu lab det,quantile,0.9,10.9
2026-03-28,2026-03-28,0,nl,pct wk flu lab det,quantile,0.975,13.5
2026-03-28,2026-04-04,1,nl,pct wk flu lab det,quantile,0.025,0
2026-03-28,2026-04-04,1,nl,pct wk flu lab det,quantile,0.1,1.7
2026-03-28,2026-04-04,1,nl,pct wk flu lab det,quantile,0.25,3.9
2026-03-28,2026-04-04,1,nl,pct wk flu lab det,quantile,0.5,6.5
2026-03-28,2026-04-04,1,nl,pct wk flu lab det,quantile,0.75,8.6
2026-03-28,2026-04-04,1,nl,pct wk flu lab det,quantile,0.9,10.8
2026-03-28,2026-04-04,1,nl,pct wk flu lab det,quantile,0.975,14
2026-03-28,2026-04-11,2,nl,pct wk flu lab det,quantile,0.025,0
2026-03-28,2026-04-11,2,nl,pct wk flu lab det,quantile,0.1,1.7
2026-03-28,2026-04-11,2,nl,pct wk flu lab det,quantile,0.25,3.8
2026-03-28,2026-04-11,2,nl,pct wk flu lab det,quantile,0.5,6.2
2026-03-28,2026-04-11,2,nl,pct wk flu lab det,quantile,0.75,8.5
2026-03-28,2026-04-11,2,nl,pct wk flu lab det,quantile,0.9,11.2
2026-03-28,2026-04-11,2,nl,pct wk flu lab det,quantile,0.975,14.9
2026-03-28,2026-04-18,3,nl,pct wk flu lab det,quantile,0.025,0
2026-03-28,2026-04-18,3,nl,pct wk flu lab det,quantile,0.1,1.3
2026-03-28,2026-04-18,3,nl,pct wk flu lab det,quantile,0.25,3.7
2026-03-28,2026-04-18,3,nl,pct wk flu lab det,quantile,0.5,6.2
2026-03-28,2026-04-18,3,nl,pct wk flu lab det,quantile,0.75,8.8
2026-03-28,2026-04-18,3,nl,pct wk flu lab det,quantile,0.9,11.3
2026-03-28,2026-04-18,3,nl,pct wk flu lab det,quantile,0.975,15.9
