reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-05-02,pct wk rsv lab det,0,2026-05-02,bc,quantile,0.025,1.6744
2026-05-02,pct wk rsv lab det,0,2026-05-02,bc,quantile,0.1,2.076
2026-05-02,pct wk rsv lab det,0,2026-05-02,bc,quantile,0.25,2.4363
2026-05-02,pct wk rsv lab det,0,2026-05-02,bc,quantile,0.5,2.8319
2026-05-02,pct wk rsv lab det,0,2026-05-02,bc,quantile,0.75,3.2276
2026-05-02,pct wk rsv lab det,0,2026-05-02,bc,quantile,0.9,3.5878
2026-05-02,pct wk rsv lab det,0,2026-05-02,bc,quantile,0.975,3.9894
2026-05-02,pct wk rsv lab det,1,2026-05-09,bc,quantile,0.025,0.9549
2026-05-02,pct wk rsv lab det,1,2026-05-09,bc,quantile,0.1,1.5759
2026-05-02,pct wk rsv lab det,1,2026-05-09,bc,quantile,0.25,2.1329
2026-05-02,pct wk rsv lab det,1,2026-05-09,bc,quantile,0.5,2.7448
2026-05-02,pct wk rsv lab det,1,2026-05-09,bc,quantile,0.75,3.3566
2026-05-02,pct wk rsv lab det,1,2026-05-09,bc,quantile,0.9,3.9137
2026-05-02,pct wk rsv lab det,1,2026-05-09,bc,quantile,0.975,4.5347
2026-05-02,pct wk rsv lab det,2,2026-05-16,bc,quantile,0.025,0.0516
2026-05-02,pct wk rsv lab det,2,2026-05-16,bc,quantile,0.1,0.9731
2026-05-02,pct wk rsv lab det,2,2026-05-16,bc,quantile,0.25,1.7997
2026-05-02,pct wk rsv lab det,2,2026-05-16,bc,quantile,0.5,2.7076
2026-05-02,pct wk rsv lab det,2,2026-05-16,bc,quantile,0.75,3.6155
2026-05-02,pct wk rsv lab det,2,2026-05-16,bc,quantile,0.9,4.4422
2026-05-02,pct wk rsv lab det,2,2026-05-16,bc,quantile,0.975,5.3636
2026-05-02,pct wk rsv lab det,3,2026-05-23,bc,quantile,0.025,0.0
2026-05-02,pct wk rsv lab det,3,2026-05-23,bc,quantile,0.1,0.3342
2026-05-02,pct wk rsv lab det,3,2026-05-23,bc,quantile,0.25,1.4592
2026-05-02,pct wk rsv lab det,3,2026-05-23,bc,quantile,0.5,2.6948
2026-05-02,pct wk rsv lab det,3,2026-05-23,bc,quantile,0.75,3.9305
2026-05-02,pct wk rsv lab det,3,2026-05-23,bc,quantile,0.9,5.0554
2026-05-02,pct wk rsv lab det,3,2026-05-23,bc,quantile,0.975,6.3095
2026-05-02,pct wk rsv lab det,-1,2026-04-25,ca,quantile,0.025,2.8151
2026-05-02,pct wk rsv lab det,-1,2026-04-25,ca,quantile,0.1,2.855
2026-05-02,pct wk rsv lab det,-1,2026-04-25,ca,quantile,0.25,2.8907
2026-05-02,pct wk rsv lab det,-1,2026-04-25,ca,quantile,0.5,2.93
2026-05-02,pct wk rsv lab det,-1,2026-04-25,ca,quantile,0.75,2.9693
2026-05-02,pct wk rsv lab det,-1,2026-04-25,ca,quantile,0.9,3.005
2026-05-02,pct wk rsv lab det,-1,2026-04-25,ca,quantile,0.975,3.0449
2026-05-02,pct wk rsv lab det,0,2026-05-02,ca,quantile,0.025,1.7042
2026-05-02,pct wk rsv lab det,0,2026-05-02,ca,quantile,0.1,2.0235
2026-05-02,pct wk rsv lab det,0,2026-05-02,ca,quantile,0.25,2.3099
2026-05-02,pct wk rsv lab det,0,2026-05-02,ca,quantile,0.5,2.6246
2026-05-02,pct wk rsv lab det,0,2026-05-02,ca,quantile,0.75,2.9392
2026-05-02,pct wk rsv lab det,0,2026-05-02,ca,quantile,0.9,3.2257
2026-05-02,pct wk rsv lab det,0,2026-05-02,ca,quantile,0.975,3.545
2026-05-02,pct wk rsv lab det,1,2026-05-09,ca,quantile,0.025,1.1224
2026-05-02,pct wk rsv lab det,1,2026-05-09,ca,quantile,0.1,1.617
2026-05-02,pct wk rsv lab det,1,2026-05-09,ca,quantile,0.25,2.0607
2026-05-02,pct wk rsv lab det,1,2026-05-09,ca,quantile,0.5,2.5481
2026-05-02,pct wk rsv lab det,1,2026-05-09,ca,quantile,0.75,3.0354
2026-05-02,pct wk rsv lab det,1,2026-05-09,ca,quantile,0.9,3.4791
2026-05-02,pct wk rsv lab det,1,2026-05-09,ca,quantile,0.975,3.9738
2026-05-02,pct wk rsv lab det,2,2026-05-16,ca,quantile,0.025,0.3987
2026-05-02,pct wk rsv lab det,2,2026-05-16,ca,quantile,0.1,1.1339
2026-05-02,pct wk rsv lab det,2,2026-05-16,ca,quantile,0.25,1.7935
2026-05-02,pct wk rsv lab det,2,2026-05-16,ca,quantile,0.5,2.5179
2026-05-02,pct wk rsv lab det,2,2026-05-16,ca,quantile,0.75,3.2424
2026-05-02,pct wk rsv lab det,2,2026-05-16,ca,quantile,0.9,3.902
2026-05-02,pct wk rsv lab det,2,2026-05-16,ca,quantile,0.975,4.6372
2026-05-02,pct wk rsv lab det,3,2026-05-23,ca,quantile,0.025,0.0
2026-05-02,pct wk rsv lab det,3,2026-05-23,ca,quantile,0.1,0.625
2026-05-02,pct wk rsv lab det,3,2026-05-23,ca,quantile,0.25,1.5263
2026-05-02,pct wk rsv lab det,3,2026-05-23,ca,quantile,0.5,2.5162
2026-05-02,pct wk rsv lab det,3,2026-05-23,ca,quantile,0.75,3.5061
2026-05-02,pct wk rsv lab det,3,2026-05-23,ca,quantile,0.9,4.4074
2026-05-02,pct wk rsv lab det,3,2026-05-23,ca,quantile,0.975,5.4121
2026-05-02,pct wk rsv lab det,-1,2026-04-25,mb,quantile,0.025,1.072
2026-05-02,pct wk rsv lab det,-1,2026-04-25,mb,quantile,0.1,1.106
2026-05-02,pct wk rsv lab det,-1,2026-04-25,mb,quantile,0.25,1.1365
2026-05-02,pct wk rsv lab det,-1,2026-04-25,mb,quantile,0.5,1.17
2026-05-02,pct wk rsv lab det,-1,2026-04-25,mb,quantile,0.75,1.2035
2026-05-02,pct wk rsv lab det,-1,2026-04-25,mb,quantile,0.9,1.234
2026-05-02,pct wk rsv lab det,-1,2026-04-25,mb,quantile,0.975,1.268
2026-05-02,pct wk rsv lab det,0,2026-05-02,mb,quantile,0.025,0.2015
2026-05-02,pct wk rsv lab det,0,2026-05-02,mb,quantile,0.1,0.4708
2026-05-02,pct wk rsv lab det,0,2026-05-02,mb,quantile,0.25,0.7123
2026-05-02,pct wk rsv lab det,0,2026-05-02,mb,quantile,0.5,0.9777
2026-05-02,pct wk rsv lab det,0,2026-05-02,mb,quantile,0.75,1.243
2026-05-02,pct wk rsv lab det,0,2026-05-02,mb,quantile,0.9,1.4845
2026-05-02,pct wk rsv lab det,0,2026-05-02,mb,quantile,0.975,1.7538
2026-05-02,pct wk rsv lab det,1,2026-05-09,mb,quantile,0.025,0.0
2026-05-02,pct wk rsv lab det,1,2026-05-09,mb,quantile,0.1,0.1537
2026-05-02,pct wk rsv lab det,1,2026-05-09,mb,quantile,0.25,0.5391
2026-05-02,pct wk rsv lab det,1,2026-05-09,mb,quantile,0.5,0.9624
2026-05-02,pct wk rsv lab det,1,2026-05-09,mb,quantile,0.75,1.3857
2026-05-02,pct wk rsv lab det,1,2026-05-09,mb,quantile,0.9,1.7711
2026-05-02,pct wk rsv lab det,1,2026-05-09,mb,quantile,0.975,2.2008
2026-05-02,pct wk rsv lab det,2,2026-05-16,mb,quantile,0.025,0.0
2026-05-02,pct wk rsv lab det,2,2026-05-16,mb,quantile,0.1,0.0
2026-05-02,pct wk rsv lab det,2,2026-05-16,mb,quantile,0.25,0.3221
2026-05-02,pct wk rsv lab det,2,2026-05-16,mb,quantile,0.5,0.9588
2026-05-02,pct wk rsv lab det,2,2026-05-16,mb,quantile,0.75,1.5956
2026-05-02,pct wk rsv lab det,2,2026-05-16,mb,quantile,0.9,2.1753
2026-05-02,pct wk rsv lab det,2,2026-05-16,mb,quantile,0.975,2.8216
2026-05-02,pct wk rsv lab det,3,2026-05-23,mb,quantile,0.025,0.0
2026-05-02,pct wk rsv lab det,3,2026-05-23,mb,quantile,0.1,0.0
2026-05-02,pct wk rsv lab det,3,2026-05-23,mb,quantile,0.25,0.0951
2026-05-02,pct wk rsv lab det,3,2026-05-23,mb,quantile,0.5,0.9658
2026-05-02,pct wk rsv lab det,3,2026-05-23,mb,quantile,0.75,1.8365
2026-05-02,pct wk rsv lab det,3,2026-05-23,mb,quantile,0.9,2.6293
2026-05-02,pct wk rsv lab det,3,2026-05-23,mb,quantile,0.975,3.513
2026-05-02,pct wk rsv lab det,-1,2026-04-25,nb,quantile,0.025,5.2556
2026-05-02,pct wk rsv lab det,-1,2026-04-25,nb,quantile,0.1,5.33
2026-05-02,pct wk rsv lab det,-1,2026-04-25,nb,quantile,0.25,5.3967
2026-05-02,pct wk rsv lab det,-1,2026-04-25,nb,quantile,0.5,5.47
2026-05-02,pct wk rsv lab det,-1,2026-04-25,nb,quantile,0.75,5.5433
2026-05-02,pct wk rsv lab det,-1,2026-04-25,nb,quantile,0.9,5.61
2026-05-02,pct wk rsv lab det,-1,2026-04-25,nb,quantile,0.975,5.6844
2026-05-02,pct wk rsv lab det,0,2026-05-02,nb,quantile,0.025,2.8304
2026-05-02,pct wk rsv lab det,0,2026-05-02,nb,quantile,0.1,3.6327
2026-05-02,pct wk rsv lab det,0,2026-05-02,nb,quantile,0.25,4.3524
2026-05-02,pct wk rsv lab det,0,2026-05-02,nb,quantile,0.5,5.1429
2026-05-02,pct wk rsv lab det,0,2026-05-02,nb,quantile,0.75,5.9333
2026-05-02,pct wk rsv lab det,0,2026-05-02,nb,quantile,0.9,6.653
2026-05-02,pct wk rsv lab det,0,2026-05-02,nb,quantile,0.975,7.4553
2026-05-02,pct wk rsv lab det,1,2026-05-09,nb,quantile,0.025,1.4257
2026-05-02,pct wk rsv lab det,1,2026-05-09,nb,quantile,0.1,2.6812
2026-05-02,pct wk rsv lab det,1,2026-05-09,nb,quantile,0.25,3.8074
2026-05-02,pct wk rsv lab det,1,2026-05-09,nb,quantile,0.5,5.0444
2026-05-02,pct wk rsv lab det,1,2026-05-09,nb,quantile,0.75,6.2815
2026-05-02,pct wk rsv lab det,1,2026-05-09,nb,quantile,0.9,7.4077
2026-05-02,pct wk rsv lab det,1,2026-05-09,nb,quantile,0.975,8.6632
2026-05-02,pct wk rsv lab det,2,2026-05-16,nb,quantile,0.025,0.1014
2026-05-02,pct wk rsv lab det,2,2026-05-16,nb,quantile,0.1,1.8257
2026-05-02,pct wk rsv lab det,2,2026-05-16,nb,quantile,0.25,3.3724
2026-05-02,pct wk rsv lab det,2,2026-05-16,nb,quantile,0.5,5.0713
2026-05-02,pct wk rsv lab det,2,2026-05-16,nb,quantile,0.75,6.7702
2026-05-02,pct wk rsv lab det,2,2026-05-16,nb,quantile,0.9,8.317
2026-05-02,pct wk rsv lab det,2,2026-05-16,nb,quantile,0.975,10.0412
2026-05-02,pct wk rsv lab det,3,2026-05-23,nb,quantile,0.025,0.103
2026-05-02,pct wk rsv lab det,3,2026-05-23,nb,quantile,0.1,1.8537
2026-05-02,pct wk rsv lab det,3,2026-05-23,nb,quantile,0.25,3.4242
2026-05-02,pct wk rsv lab det,3,2026-05-23,nb,quantile,0.5,5.1492
2026-05-02,pct wk rsv lab det,3,2026-05-23,nb,quantile,0.75,6.8742
2026-05-02,pct wk rsv lab det,3,2026-05-23,nb,quantile,0.9,8.4447
2026-05-02,pct wk rsv lab det,3,2026-05-23,nb,quantile,0.975,10.1955
2026-05-02,pct wk rsv lab det,-1,2026-04-25,nl,quantile,0.025,7.8882
2026-05-02,pct wk rsv lab det,-1,2026-04-25,nl,quantile,0.1,7.9998
2026-05-02,pct wk rsv lab det,-1,2026-04-25,nl,quantile,0.25,8.1
2026-05-02,pct wk rsv lab det,-1,2026-04-25,nl,quantile,0.5,8.21
2026-05-02,pct wk rsv lab det,-1,2026-04-25,nl,quantile,0.75,8.32
2026-05-02,pct wk rsv lab det,-1,2026-04-25,nl,quantile,0.9,8.4202
2026-05-02,pct wk rsv lab det,-1,2026-04-25,nl,quantile,0.975,8.5318
2026-05-02,pct wk rsv lab det,0,2026-05-02,nl,quantile,0.025,3.3438
2026-05-02,pct wk rsv lab det,0,2026-05-02,nl,quantile,0.1,4.8245
2026-05-02,pct wk rsv lab det,0,2026-05-02,nl,quantile,0.25,6.1528
2026-05-02,pct wk rsv lab det,0,2026-05-02,nl,quantile,0.5,7.6118
2026-05-02,pct wk rsv lab det,0,2026-05-02,nl,quantile,0.75,9.0707
2026-05-02,pct wk rsv lab det,0,2026-05-02,nl,quantile,0.9,10.399
2026-05-02,pct wk rsv lab det,0,2026-05-02,nl,quantile,0.975,11.8797
2026-05-02,pct wk rsv lab det,1,2026-05-09,nl,quantile,0.025,0.7802
2026-05-02,pct wk rsv lab det,1,2026-05-09,nl,quantile,0.1,3.077
2026-05-02,pct wk rsv lab det,1,2026-05-09,nl,quantile,0.25,5.1374
2026-05-02,pct wk rsv lab det,1,2026-05-09,nl,quantile,0.5,7.4005
2026-05-02,pct wk rsv lab det,1,2026-05-09,nl,quantile,0.75,9.6636
2026-05-02,pct wk rsv lab det,1,2026-05-09,nl,quantile,0.9,11.724
2026-05-02,pct wk rsv lab det,1,2026-05-09,nl,quantile,0.975,14.0209
2026-05-02,pct wk rsv lab det,2,2026-05-16,nl,quantile,0.025,0.1484
2026-05-02,pct wk rsv lab det,2,2026-05-16,nl,quantile,0.1,2.6711
2026-05-02,pct wk rsv lab det,2,2026-05-16,nl,quantile,0.25,4.9341
2026-05-02,pct wk rsv lab det,2,2026-05-16,nl,quantile,0.5,7.4198
2026-05-02,pct wk rsv lab det,2,2026-05-16,nl,quantile,0.75,9.9054
2026-05-02,pct wk rsv lab det,2,2026-05-16,nl,quantile,0.9,12.1684
2026-05-02,pct wk rsv lab det,2,2026-05-16,nl,quantile,0.975,14.6911
2026-05-02,pct wk rsv lab det,3,2026-05-23,nl,quantile,0.025,0.1511
2026-05-02,pct wk rsv lab det,3,2026-05-23,nl,quantile,0.1,2.72
2026-05-02,pct wk rsv lab det,3,2026-05-23,nl,quantile,0.25,5.0245
2026-05-02,pct wk rsv lab det,3,2026-05-23,nl,quantile,0.5,7.5556
2026-05-02,pct wk rsv lab det,3,2026-05-23,nl,quantile,0.75,10.0867
2026-05-02,pct wk rsv lab det,3,2026-05-23,nl,quantile,0.9,12.3911
2026-05-02,pct wk rsv lab det,3,2026-05-23,nl,quantile,0.975,14.96
2026-05-02,pct wk rsv lab det,-1,2026-04-25,ns,quantile,0.025,4.0642
2026-05-02,pct wk rsv lab det,-1,2026-04-25,ns,quantile,0.1,4.1217
2026-05-02,pct wk rsv lab det,-1,2026-04-25,ns,quantile,0.25,4.1733
2026-05-02,pct wk rsv lab det,-1,2026-04-25,ns,quantile,0.5,4.23
2026-05-02,pct wk rsv lab det,-1,2026-04-25,ns,quantile,0.75,4.2867
2026-05-02,pct wk rsv lab det,-1,2026-04-25,ns,quantile,0.9,4.3383
2026-05-02,pct wk rsv lab det,-1,2026-04-25,ns,quantile,0.975,4.3958
2026-05-02,pct wk rsv lab det,0,2026-05-02,ns,quantile,0.025,1.2914
2026-05-02,pct wk rsv lab det,0,2026-05-02,ns,quantile,0.1,2.2027
2026-05-02,pct wk rsv lab det,0,2026-05-02,ns,quantile,0.25,3.0203
2026-05-02,pct wk rsv lab det,0,2026-05-02,ns,quantile,0.5,3.9183
2026-05-02,pct wk rsv lab det,0,2026-05-02,ns,quantile,0.75,4.8162
2026-05-02,pct wk rsv lab det,0,2026-05-02,ns,quantile,0.9,5.6338
2026-05-02,pct wk rsv lab det,0,2026-05-02,ns,quantile,0.975,6.5452
2026-05-02,pct wk rsv lab det,1,2026-05-09,ns,quantile,0.025,0.0
2026-05-02,pct wk rsv lab det,1,2026-05-09,ns,quantile,0.1,1.3375
2026-05-02,pct wk rsv lab det,1,2026-05-09,ns,quantile,0.25,2.5575
2026-05-02,pct wk rsv lab det,1,2026-05-09,ns,quantile,0.5,3.8975
2026-05-02,pct wk rsv lab det,1,2026-05-09,ns,quantile,0.75,5.2375
2026-05-02,pct wk rsv lab det,1,2026-05-09,ns,quantile,0.9,6.4575
2026-05-02,pct wk rsv lab det,1,2026-05-09,ns,quantile,0.975,7.8175
2026-05-02,pct wk rsv lab det,2,2026-05-16,ns,quantile,0.025,0.0581
2026-05-02,pct wk rsv lab det,2,2026-05-16,ns,quantile,0.1,1.4181
2026-05-02,pct wk rsv lab det,2,2026-05-16,ns,quantile,0.25,2.6381
2026-05-02,pct wk rsv lab det,2,2026-05-16,ns,quantile,0.5,3.9781
2026-05-02,pct wk rsv lab det,2,2026-05-16,ns,quantile,0.75,5.3181
2026-05-02,pct wk rsv lab det,2,2026-05-16,ns,quantile,0.9,6.5381
2026-05-02,pct wk rsv lab det,2,2026-05-16,ns,quantile,0.975,7.8981
2026-05-02,pct wk rsv lab det,3,2026-05-23,ns,quantile,0.025,0.0819
2026-05-02,pct wk rsv lab det,3,2026-05-23,ns,quantile,0.1,1.4746
2026-05-02,pct wk rsv lab det,3,2026-05-23,ns,quantile,0.25,2.724
2026-05-02,pct wk rsv lab det,3,2026-05-23,ns,quantile,0.5,4.0962
2026-05-02,pct wk rsv lab det,3,2026-05-23,ns,quantile,0.75,5.4684
2026-05-02,pct wk rsv lab det,3,2026-05-23,ns,quantile,0.9,6.7178
2026-05-02,pct wk rsv lab det,3,2026-05-23,ns,quantile,0.975,8.1105
2026-05-02,pct wk rsv lab det,-1,2026-04-25,nt,quantile,0.025,6.005
2026-05-02,pct wk rsv lab det,-1,2026-04-25,nt,quantile,0.1,6.09
2026-05-02,pct wk rsv lab det,-1,2026-04-25,nt,quantile,0.25,6.1662
2026-05-02,pct wk rsv lab det,-1,2026-04-25,nt,quantile,0.5,6.25
2026-05-02,pct wk rsv lab det,-1,2026-04-25,nt,quantile,0.75,6.3338
2026-05-02,pct wk rsv lab det,-1,2026-04-25,nt,quantile,0.9,6.41
2026-05-02,pct wk rsv lab det,-1,2026-04-25,nt,quantile,0.975,6.495
2026-05-02,pct wk rsv lab det,0,2026-05-02,nt,quantile,0.025,0.1517
2026-05-02,pct wk rsv lab det,0,2026-05-02,nt,quantile,0.1,2.7311
2026-05-02,pct wk rsv lab det,0,2026-05-02,nt,quantile,0.25,5.0449
2026-05-02,pct wk rsv lab det,0,2026-05-02,nt,quantile,0.5,7.5863
2026-05-02,pct wk rsv lab det,0,2026-05-02,nt,quantile,0.75,10.1277
2026-05-02,pct wk rsv lab det,0,2026-05-02,nt,quantile,0.9,12.4415
2026-05-02,pct wk rsv lab det,0,2026-05-02,nt,quantile,0.975,15.0208
2026-05-02,pct wk rsv lab det,1,2026-05-09,nt,quantile,0.025,0.1559
2026-05-02,pct wk rsv lab det,1,2026-05-09,nt,quantile,0.1,2.8068
2026-05-02,pct wk rsv lab det,1,2026-05-09,nt,quantile,0.25,5.1847
2026-05-02,pct wk rsv lab det,1,2026-05-09,nt,quantile,0.5,7.7965
2026-05-02,pct wk rsv lab det,1,2026-05-09,nt,quantile,0.75,10.4084
2026-05-02,pct wk rsv lab det,1,2026-05-09,nt,quantile,0.9,12.7863
2026-05-02,pct wk rsv lab det,1,2026-05-09,nt,quantile,0.975,15.4372
2026-05-02,pct wk rsv lab det,2,2026-05-16,nt,quantile,0.025,0.1666
2026-05-02,pct wk rsv lab det,2,2026-05-16,nt,quantile,0.1,2.998
2026-05-02,pct wk rsv lab det,2,2026-05-16,nt,quantile,0.25,5.5379
2026-05-02,pct wk rsv lab det,2,2026-05-16,nt,quantile,0.5,8.3277
2026-05-02,pct wk rsv lab det,2,2026-05-16,nt,quantile,0.75,11.1175
2026-05-02,pct wk rsv lab det,2,2026-05-16,nt,quantile,0.9,13.6575
2026-05-02,pct wk rsv lab det,2,2026-05-16,nt,quantile,0.975,16.4889
2026-05-02,pct wk rsv lab det,3,2026-05-23,nt,quantile,0.025,0.1795
2026-05-02,pct wk rsv lab det,3,2026-05-23,nt,quantile,0.1,3.2314
2026-05-02,pct wk rsv lab det,3,2026-05-23,nt,quantile,0.25,5.969
2026-05-02,pct wk rsv lab det,3,2026-05-23,nt,quantile,0.5,8.976
2026-05-02,pct wk rsv lab det,3,2026-05-23,nt,quantile,0.75,11.9829
2026-05-02,pct wk rsv lab det,3,2026-05-23,nt,quantile,0.9,14.7206
2026-05-02,pct wk rsv lab det,3,2026-05-23,nt,quantile,0.975,17.7724
2026-05-02,pct wk rsv lab det,-1,2026-04-25,nu,quantile,0.025,14.9981
2026-05-02,pct wk rsv lab det,-1,2026-04-25,nu,quantile,0.1,15.2104
2026-05-02,pct wk rsv lab det,-1,2026-04-25,nu,quantile,0.25,15.4008
2026-05-02,pct wk rsv lab det,-1,2026-04-25,nu,quantile,0.5,15.61
2026-05-02,pct wk rsv lab det,-1,2026-04-25,nu,quantile,0.75,15.8192
2026-05-02,pct wk rsv lab det,-1,2026-04-25,nu,quantile,0.9,16.0096
2026-05-02,pct wk rsv lab det,-1,2026-04-25,nu,quantile,0.975,16.2219
2026-05-02,pct wk rsv lab det,0,2026-05-02,nu,quantile,0.025,2.3264
2026-05-02,pct wk rsv lab det,0,2026-05-02,nu,quantile,0.1,8.1711
2026-05-02,pct wk rsv lab det,0,2026-05-02,nu,quantile,0.25,13.4142
2026-05-02,pct wk rsv lab det,0,2026-05-02,nu,quantile,0.5,19.173
2026-05-02,pct wk rsv lab det,0,2026-05-02,nu,quantile,0.75,24.9318
2026-05-02,pct wk rsv lab det,0,2026-05-02,nu,quantile,0.9,30.1748
2026-05-02,pct wk rsv lab det,0,2026-05-02,nu,quantile,0.975,36.0196
2026-05-02,pct wk rsv lab det,1,2026-05-09,nu,quantile,0.025,0.3651
2026-05-02,pct wk rsv lab det,1,2026-05-09,nu,quantile,0.1,6.5717
2026-05-02,pct wk rsv lab det,1,2026-05-09,nu,quantile,0.25,12.1395
2026-05-02,pct wk rsv lab det,1,2026-05-09,nu,quantile,0.5,18.2548
2026-05-02,pct wk rsv lab det,1,2026-05-09,nu,quantile,0.75,24.3702
2026-05-02,pct wk rsv lab det,1,2026-05-09,nu,quantile,0.9,29.9379
2026-05-02,pct wk rsv lab det,1,2026-05-09,nu,quantile,0.975,36.1446
2026-05-02,pct wk rsv lab det,2,2026-05-16,nu,quantile,0.025,0.3575
2026-05-02,pct wk rsv lab det,2,2026-05-16,nu,quantile,0.1,6.4342
2026-05-02,pct wk rsv lab det,2,2026-05-16,nu,quantile,0.25,11.8854
2026-05-02,pct wk rsv lab det,2,2026-05-16,nu,quantile,0.5,17.8728
2026-05-02,pct wk rsv lab det,2,2026-05-16,nu,quantile,0.75,23.8602
2026-05-02,pct wk rsv lab det,2,2026-05-16,nu,quantile,0.9,29.3114
2026-05-02,pct wk rsv lab det,2,2026-05-16,nu,quantile,0.975,35.3882
2026-05-02,pct wk rsv lab det,3,2026-05-23,nu,quantile,0.025,0.3558
2026-05-02,pct wk rsv lab det,3,2026-05-23,nu,quantile,0.1,6.4048
2026-05-02,pct wk rsv lab det,3,2026-05-23,nu,quantile,0.25,11.8311
2026-05-02,pct wk rsv lab det,3,2026-05-23,nu,quantile,0.5,17.7911
2026-05-02,pct wk rsv lab det,3,2026-05-23,nu,quantile,0.75,23.7511
2026-05-02,pct wk rsv lab det,3,2026-05-23,nu,quantile,0.9,29.1774
2026-05-02,pct wk rsv lab det,3,2026-05-23,nu,quantile,0.975,35.2264
2026-05-02,pct wk rsv lab det,-1,2026-04-25,on,quantile,0.025,2.012
2026-05-02,pct wk rsv lab det,-1,2026-04-25,on,quantile,0.1,2.046
2026-05-02,pct wk rsv lab det,-1,2026-04-25,on,quantile,0.25,2.0765
2026-05-02,pct wk rsv lab det,-1,2026-04-25,on,quantile,0.5,2.11
2026-05-02,pct wk rsv lab det,-1,2026-04-25,on,quantile,0.75,2.1435
2026-05-02,pct wk rsv lab det,-1,2026-04-25,on,quantile,0.9,2.174
2026-05-02,pct wk rsv lab det,-1,2026-04-25,on,quantile,0.975,2.208
2026-05-02,pct wk rsv lab det,0,2026-05-02,on,quantile,0.025,1.13
2026-05-02,pct wk rsv lab det,0,2026-05-02,on,quantile,0.1,1.3993
2026-05-02,pct wk rsv lab det,0,2026-05-02,on,quantile,0.25,1.6408
2026-05-02,pct wk rsv lab det,0,2026-05-02,on,quantile,0.5,1.9062
2026-05-02,pct wk rsv lab det,0,2026-05-02,on,quantile,0.75,2.1715
2026-05-02,pct wk rsv lab det,0,2026-05-02,on,quantile,0.9,2.413
2026-05-02,pct wk rsv lab det,0,2026-05-02,on,quantile,0.975,2.6823
2026-05-02,pct wk rsv lab det,1,2026-05-09,on,quantile,0.025,0.6061
2026-05-02,pct wk rsv lab det,1,2026-05-09,on,quantile,0.1,1.0358
2026-05-02,pct wk rsv lab det,1,2026-05-09,on,quantile,0.25,1.4212
2026-05-02,pct wk rsv lab det,1,2026-05-09,on,quantile,0.5,1.8445
2026-05-02,pct wk rsv lab det,1,2026-05-09,on,quantile,0.75,2.2678
2026-05-02,pct wk rsv lab det,1,2026-05-09,on,quantile,0.9,2.6532
2026-05-02,pct wk rsv lab det,1,2026-05-09,on,quantile,0.975,3.0828
2026-05-02,pct wk rsv lab det,2,2026-05-16,on,quantile,0.025,0.0
2026-05-02,pct wk rsv lab det,2,2026-05-16,on,quantile,0.1,0.6018
2026-05-02,pct wk rsv lab det,2,2026-05-16,on,quantile,0.25,1.1816
2026-05-02,pct wk rsv lab det,2,2026-05-16,on,quantile,0.5,1.8183
2026-05-02,pct wk rsv lab det,2,2026-05-16,on,quantile,0.75,2.4551
2026-05-02,pct wk rsv lab det,2,2026-05-16,on,quantile,0.9,3.0348
2026-05-02,pct wk rsv lab det,2,2026-05-16,on,quantile,0.975,3.6811
2026-05-02,pct wk rsv lab det,3,2026-05-23,on,quantile,0.025,0.0
2026-05-02,pct wk rsv lab det,3,2026-05-23,on,quantile,0.1,0.1509
2026-05-02,pct wk rsv lab det,3,2026-05-23,on,quantile,0.25,0.9437
2026-05-02,pct wk rsv lab det,3,2026-05-23,on,quantile,0.5,1.8144
2026-05-02,pct wk rsv lab det,3,2026-05-23,on,quantile,0.75,2.6851
2026-05-02,pct wk rsv lab det,3,2026-05-23,on,quantile,0.9,3.4779
2026-05-02,pct wk rsv lab det,3,2026-05-23,on,quantile,0.975,4.3616
2026-05-02,pct wk rsv lab det,-1,2026-04-25,pe,quantile,0.025,4.045
2026-05-02,pct wk rsv lab det,-1,2026-04-25,pe,quantile,0.1,4.1022
2026-05-02,pct wk rsv lab det,-1,2026-04-25,pe,quantile,0.25,4.1536
2026-05-02,pct wk rsv lab det,-1,2026-04-25,pe,quantile,0.5,4.21
2026-05-02,pct wk rsv lab det,-1,2026-04-25,pe,quantile,0.75,4.2664
2026-05-02,pct wk rsv lab det,-1,2026-04-25,pe,quantile,0.9,4.3178
2026-05-02,pct wk rsv lab det,-1,2026-04-25,pe,quantile,0.975,4.375
2026-05-02,pct wk rsv lab det,0,2026-05-02,pe,quantile,0.025,0.0
2026-05-02,pct wk rsv lab det,0,2026-05-02,pe,quantile,0.1,1.2798
2026-05-02,pct wk rsv lab det,0,2026-05-02,pe,quantile,0.25,2.4998
2026-05-02,pct wk rsv lab det,0,2026-05-02,pe,quantile,0.5,3.8398
2026-05-02,pct wk rsv lab det,0,2026-05-02,pe,quantile,0.75,5.1798
2026-05-02,pct wk rsv lab det,0,2026-05-02,pe,quantile,0.9,6.3998
2026-05-02,pct wk rsv lab det,0,2026-05-02,pe,quantile,0.975,7.7598
2026-05-02,pct wk rsv lab det,1,2026-05-09,pe,quantile,0.025,0.0
2026-05-02,pct wk rsv lab det,1,2026-05-09,pe,quantile,0.1,1.1817
2026-05-02,pct wk rsv lab det,1,2026-05-09,pe,quantile,0.25,2.4017
